1 - Narrator,10,823,21
2 - Thomas,34,1432,36
3 - Salty,2,135,4
4 - Cranky,2,65,2
5 - Diesel,47,2353,59
6 - Percy,3,123,4
7 - Arry,20,353,9
8 - Bert,16,250,7
9 - A+B,3,109,3
10 - Henry,1,3,1
11 - Edward,1,3,1
12 - Emily,3,73,2
13 - James,2,50,2
14 - Gordon,1,42,2
15 - Truck1,4,94,3
16 - Truck2,2,25,1
17 - Truck3,1,18,1
