1 - FIDELIA,7
2 - BAMBINO 1,1
3 - ROMEO,4
4 - LUCIA,5
5 - MARIETTA,2
6 - PRUDENZA,2
7 - BETTINA,6
8 - BETTINA BETTINA,1
9 - PERLINA,17
10 - SIGNORA ELEGANTE,1
11 - GOVERNATORE,16
12 - BARCAIOLO,1
13 - RAGAZZONE,1
