1 - HANA,136
2 - ALEXEY,9
3 - MAIN TITLE,1
4 - COURIER,10
5 - YOUNG GIRL,5
6 - TEXT ON PHONE,2
7 - JEN,73
8 - BOX SIGN,1
9 - SIGN,1
10 - TEXT ON COMPUTER,9
11 - OMNIA,29
12 - LANDLORD,6
13 - GAME VOICE,1
14 - TEXT ON BOX,1
15 - TEXT ON TROPHY,1
16 - TEXT ON TAG,1
17 - POLICE1,5
