1 - BRIGGS,47
2 - SOLDIER,1
3 - GENERAL MCCLAIN,1
4 - MCCLAIN,13
5 - CAMBRIDGE,12
6 - LEE,126
7 - HOUSTON,21
8 - COMPUTER SCREEN TEXT,6
9 - TALK SHOW HOST,11
10 - NEWS VOICE,3
11 - 23 ALPHA,10
12 - LEE’S BROTHER,13
13 - ROGERS,16
14 - JOHNSON,15
15 - WOMAN,6
16 - JESSE,15
17 - BRID,28
18 - TV HOST,2
19 - TEXT ON COMPUTER SCREEN,2
20 - TEXT IN THE BOOK,5
21 - VOICE,13
22 - RODGERS,3
23 - COMPUTER VOICE,12
