1 - Nicolas:59
2 - Adela:26
3 - Isabel 2:8
4 - Remedios:35
5 - Victoria:58
6 - Eugénia:15
7 - Assemblée:1
8 - Alonzo:4
9 - Trinidad:17
10 - Miguel:31
11 - Ana:10
12 - Granados:5
13 - Père Octavio:8
14 - Rosa:18
15 - Femme au chapeau:1
16 - Homme Granados:1
17 - Morales:32
18 - Milagro:36
19 - Auteur:1
20 - Voix:1
21 - Marqueze général:1
22 - Esclave gauche:1
23 - Candélà:8
24 - Esclave 2:3
25 - Thomà:22
26 - Esclaves:1
27 - Hilaria:6
28 - Siervo:2
