1 - __VOICEOVER,3
2 - JULIA GOLDSTEIN,68
3 - RECEPTIONIST,2
4 - JAMES PETER,1
5 - JAMES PETERS,100
6 - HANK O’CONNELL,39
7 - GORDON ATKINS,53
8 - JOSEPH MEEKER,8
9 - CHRISTINE HARRIS,131
10 - JED PICKMAN,24
11 - EVERYONE,1
12 - RACHEL,21
13 - CAMERON,11
14 - JOE MEEKER,32
15 - JED PECKHAM,2
16 - WALTON PETERS,3
17 - GORDANS ATIKINS,32
18 - HANK O’CONNOLL,9
19 - JED PECKMAN,19
20 - JOE WEEKER,18
21 - CONTROL SCREENS,4
22 - JOE WEETER,19
23 - RADIO,1
24 - JIM’S DAD,2
25 - FEMALE DOCTOR,3
