1 - DONALD,40,2432,61
2 - AVERY,179,5636,141
3 - MAN,4,50,2
4 - DANIEL,18,1308,33
5 - SEBASTIAN,31,1276,32
6 - GUILLERMO,125,11431,286
7 - TOMAS,19,780,20
8 - LUNA,30,1370,35
9 - TOMAS/LUNA/MARIANN/SEBASTIAN/ALEJO,1,9,1
10 - MARIANNA,23,671,17
11 - ALEJO,22,1062,27
12 - SANTIAGO,5,127,4
13 - WOMAN,3,63,2
14 - GOMEZ,3,85,3
15 - MOTHER AND DAUGHTER,1,12,1
16 - CARLOS,7,263,7
17 - BOY,1,11,1
18 - NEWSCASTER,8,1195,30
