1 - FREDDY,91
2 - BRIDGET,20
3 - JAMES,190
4 - OPHELIA,162
5 - ETUDIANTE 1,14
6 - KAREN,86
7 - JEB,8
8 - LISA,60
9 - JOSÉ,78
10 - FREDDY TV,7
11 - ETUDIANTS X 6,1
12 - SUSAN,46
13 - STRIPTEASEUSE 1,3
14 - STRIPTEASEUSE 2,1
15 - HOMME 1,1
16 - SPECTATEURS X 20,1
17 - ETUDIANTE 2,17
18 - ETUDIANT 1,8
19 - LISA FLASHBACK,4
20 - PETER,11
21 - SUSIE,3
22 - FREDDY FLASHBACK,1
23 - MARIE,2
24 - HELEN,2
25 - JAMES FLASHBACK,32
