1 - Nelson,70
2 - Jack,179
3 - Davie,72
4 - Gillian,96
5 - Mick,30
6 - Eva,14
7 - Nina,29
8 - Figure,1
9 - Bianca,114
10 - Tanya,10
11 - Cheryl,3
12 - Lopez,5
13 - Garcia,1
14 - Nick,2
15 - Tomas,3
16 - Arturo,3
17 - Roberto,15
18 - Mitch,2
19 - Bartender,5
20 - Sophia,3
21 - Officer,6
22 - Labeau,2
