1 - NICOLÁS,75
2 - ADELA,33
3 - ISABEL,7
4 - REMEDIOS,56
5 - VICTORIA,52
6 - EUGENIA,25
7 - EGUENIA,5
8 - HOMBRE,1
9 - TRINIDAD,29
10 - MIGUEL,31
11 - ANA,9
12 - GRANADOS,7
13 - PADRE OCTAVIO,21
14 - ROSA,29
15 - MORALES,44
16 - MILAGROS,24
17 - MÁRQUEZ,1
18 - ALONSO,2
19 - CANDELA,7
20 - ESCLAVA 2,1
21 - TOMÁS,21
22 - ESCLAVAS,1
23 - HILARIA,7
24 - SIERVO,1
25 - CANCIÓN,2
