1 - INSERT,1
2 - AMB RUE,2
3 - MIGUEL,42
4 - JESUS,4
5 - ISABEL,11
6 - GABRIEL,6
7 - MILAGRO,32
8 - VICTORIA,56
9 - REMEDIOS,23
10 - NICOLAS,3
11 - ADELA,73
12 - THOMAS,18
13 - FELIPE,30
14 - ANA,29
15 - TARAZONA,15
16 - ENID,10
17 - ESCLAVA,1
18 - SONG,4
19 - AMB MARCHE,0
20 - JULIAN,20
21 - ANGELA,17
22 - WOMAN,1
23 - MATEO,1
24 - WOMAN EN JAUNE,1
25 - HOMBRE,2
26 - GRANADOS,0
27 - MARQUEZ,19
28 - EUGENIA,9
29 - SIERVO,13
30 - SOEUR ALICIA,19
31 - MARQUISE,10
