EM FAMILIA VO TCI EP 73-H264
21/04/2016

(BOUCLE 1 - 10:00:00:00)
		01

FELIPE	Le père de Bia... c'est Fernando.
GABRIEL	Je t'avoue que j'espérais un peu plus de considération de ta part, chérie !

BRANCA	(ah) Ne fais pas ça mon amour !

BRANCA	Je crois que tu es en train de tout mélanger, Gabriel.

BRANCA	D'un côté, il y a notre relation personnelle. Et rien ne changera ce qu'on a.

(BOUCLE 28 - 10:21:07:06)
		28

BRANCA	D'un autre côté, il y a notre relation professionnelle. (h) Et là nous sommes deux entités différentes. Des personnes juridiques.

BRANCA	Dans ce genre de relation, on ne s'embra____sse pas.

BRANCA	Tu comprends ?

BRANCA	(h) On ne se soutient pas mutuellement.

BRANCA	Et on n'a aucun ami.

BRANCA	L'intérêt est seulement lucratif et puis c'est tout.

GABRIEL	(h____) Oui. (hh___) Bon, et je peux le lire au moins avant de signer ?

