1 - (CHARACTER),0
2 - AMARA,34
3 - CELIN,27
4 - OMATAKU,47
5 - TREASURE,44
6 - CHIEF MADUKA,49
7 - ELDER,9
8 - CHIEF MAUDAK,7
9 - ELDERS,2
10 - MAMA,24
11 - YOUTHS,1
12 - CHISOM,33
13 - LADY VINA,12
14 - REX,8
15 - MRS MADUKA,13
16 - LMRS MADUKA,2
17 - HUNTER,35
18 - HUNTER SON,17
19 - BLACK GIRL 1,4
20 - WHITE ANGELS,2
21 - NANCY,3
22 - VERA,3
23 - LILIAN,3
24 - BLACK GIRL,1
25 - ELDER 1,20
26 - ELDER 2,2
