1 - NATE,6
2 - BRITT,139
3 - ALBERT,14
4 - CHAD,39
5 - DEX,35
6 - JED,161
7 - CASS,10
8 - SILAS,37
9 - BLADE,17
10 - YORK,8
11 - WILLIE,24
12 - SHERIFF,41
13 - TUCKER,36
14 - CHASKA,50
15 - ED,6
