1 - CASS,345
2 - ANDREW,28
3 - JOHN,38
4 - MATTHEW,139
5 - REPORTER,12
6 - RACHEL,95
7 - SUSIE,20
8 - JACK,2
9 - NEWSCASTER,4
10 - SECURITY MAN,15
11 - DC LAWSON,65
12 - GHOSTLY FEMALE VOICE,3
13 - DISPATCHER,1
14 - OFFICER,3
15 - MAN,2
16 - ALEX,14
17 - DR. DEAKINS,8
18 - ACTRESS ON TV,3
19 - DOCTOR,1
20 - AMY,9
21 - KATHERINE FUSSEY,17
